sheet_name,voce_code,intro_description,component_order,component_type,description,unit_measure,quantity,unit_price,total_price
Recupero edilizia moderna,RecMod_vc_5.a - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,6,manodopera,Op. Specializzato (MO1002),h / mq,0.100000,29.220000,2.922000
Recupero edilizia moderna,RecMod_vc_5.a - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,7,materiale,190014 - Kimitech 350,Kg /mq,1.050000,1.890000,1.984500
Recupero edilizia moderna,RecMod_vc_5.a - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,8,noli e trasporti,Nolo attrezzature elettriche,h /mq,0.000000,8.000000,0.000000
Recupero edilizia moderna,RecMod_vc_5.b - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,1,lavorazione,1 - Posa rete,,,,
Recupero edilizia moderna,RecMod_vc_5.b - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,2,manodopera,Op. Qualificato (MO1003),h / mq,0.050000,27.080000,1.354000
Recupero edilizia moderna,RecMod_vc_5.b - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,3,manodopera,Op. Specializzato (MO1002),h / mq,0.050000,29.220000,1.461000
Recupero edilizia moderna,RecMod_vc_5.b - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,4,lavorazione,2 - Realizzazione rasatura in due mani,,,,
Recupero edilizia moderna,RecMod_vc_5.b - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,5,manodopera,Op. Qualificato (MO1003),h / mq,0.100000,27.080000,2.708000
Recupero edilizia moderna,RecMod_vc_5.b - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,6,manodopera,Op. Specializzato (MO1002),h / mq,0.100000,29.220000,2.922000
Recupero edilizia moderna,RecMod_vc_5.b - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,7,materiale,190014 - Kimitech 350,Kg /mq,1.050000,1.890000,1.984500
Recupero edilizia moderna,RecMod_vc_5.b - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,8,noli e trasporti,Nolo attrezzature elettriche,h /mq,0.000000,8.000000,0.000000
Recupero edilizia moderna,RecMod_vc_5.c - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,1,lavorazione,1 - Posa rete,,,,
Recupero edilizia moderna,RecMod_vc_5.c - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,2,manodopera,Op. Qualificato (MO1003),h / mq,0.050000,27.080000,1.354000
Recupero edilizia moderna,RecMod_vc_5.c - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,3,manodopera,Op. Specializzato (MO1002),h / mq,0.050000,29.220000,1.461000
Recupero edilizia moderna,RecMod_vc_5.c - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,4,lavorazione,2 - Realizzazione rasatura in due mani,,,,
Recupero edilizia moderna,RecMod_vc_5.c - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,5,manodopera,Op. Qualificato (MO1003),h / mq,0.100000,27.080000,2.708000
Recupero edilizia moderna,RecMod_vc_5.c - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,6,manodopera,Op. Specializzato (MO1002),h / mq,0.100000,29.220000,2.922000
Recupero edilizia moderna,RecMod_vc_5.c - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,7,materiale,190014 - Kimitech 350,Kg /mq,1.050000,1.890000,1.984500
Recupero edilizia moderna,RecMod_vc_5.c - Rasatura di intonaci e strutture cementizie,Compreso quanto occorre per dare il lavoro finito esclusa la predisposizione del supporto,8,noli e trasporti,Nolo attrezzature elettriche,h /mq,0.000000,8.000000,0.000000
Recupero edilizia moderna,"RecMod_vc_30 - Realizzazione di verniciature antiscivolo ed antiriflesso di pavimenti, anche esterni, soggetti a traffico pedonale",Compreso quanto occorre per dare il lavoro finito.,1,lavorazione,1 - Primerizzazione del supporto,,,,
Recupero edilizia moderna,"RecMod_vc_30 - Realizzazione di verniciature antiscivolo ed antiriflesso di pavimenti, anche esterni, soggetti a traffico pedonale",Compreso quanto occorre per dare il lavoro finito.,2,manodopera,Op. Qualificato (MO1003),h / mq,0.050000,27.080000,1.354000
